prob0,prob1,prob2,prob3,actual0,actual1,actual2,actual3,predicted0,predicted1,predicted2,predicted3,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9
0.277015,0.284512,0.097865,0.340609,0,0,0,1,0,0,0,1,-0.279095,2.262631,0.662970,1.213840,-1.021635,-0.671576,2.005793,0.757028,1.647469,-0.324164
0.411960,0.137183,0.242606,0.208251,1,0,0,0,1,0,0,0,1.573284,-0.894016,-0.503089,0.257091,-2.220527,0.785279,-0.013965,2.187889,-1.108347,-1.697655
0.048945,0.497214,0.159312,0.294529,0,1,0,0,0,1,0,0,1.269622,1.234482,1.984731,1.039978,-2.231990,0.218330,0.973993,-2.952560,1.466879,0.901912
0.307462,0.273554,0.184135,0.234850,1,0,0,0,1,0,0,0,0.025944,-0.883119,2.664499,1.242257,-0.768907,1.605766,-0.640093,-0.352820,-1.651401,-0.889002
0.431217,0.221462,0.117909,0.229412,1,0,0,0,1,0,0,0,-0.551779,2.098790,-0.957452,0.291099,0.002000,0.222525,0.477316,1.644071,0.287010,0.324996
0.083246,0.198227,0.276418,0.442109,0,0,0,1,0,0,0,1,2.229827,0.245195,-0.063279,0.357663,0.399452,2.516199,-1.354296,-0.384318,1.776425,-0.117320
0.552084,0.138351,0.169751,0.139814,1,0,0,0,1,0,0,0,0.266913,0.650278,-0.603683,0.454713,-1.717991,1.173235,1.195782,1.176309,-1.112918,-0.310243
0.108840,0.179654,0.154100,0.557406,0,0,0,1,0,0,0,1,0.451225,0.198134,-2.318294,1.795298,-3.570822,1.001177,-1.178689,-1.785385,0.813781,0.501038
0.132397,0.330909,0.421653,0.115041,0,0,1,0,0,0,1,0,-0.305467,-1.798619,-0.904783,-0.722450,0.821812,-0.673255,-2.035814,-0.875630,0.149644,-0.925307
0.549554,0.152447,0.158185,0.139814,1,0,0,0,1,0,0,0,0.982625,0.681201,0.592709,0.625662,-0.911818,0.221770,-0.431491,-0.235593,-3.436132,1.997639
0.407347,0.128351,0.149751,0.314551,1,0,0,0,1,0,0,0,0.307140,-0.457732,-0.966062,0.968882,-0.384806,-0.031008,-0.281923,1.239888,-0.031399,1.693734
0.601763,0.116303,0.171036,0.110898,1,0,0,0,1,0,0,0,0.377199,-1.854030,2.647907,0.997705,0.539675,-0.572084,-0.269390,0.649880,-2.515660,0.601076
0.158921,0.177130,0.577658,0.086291,0,0,1,0,0,0,1,0,0.061281,-2.087640,2.384288,0.033439,1.762937,1.236667,0.172856,-0.244240,-2.160624,-0.969674
0.472763,0.173966,0.178559,0.174712,1,0,0,0,1,0,0,0,-1.362778,1.386973,-1.096747,0.571935,-1.432767,-1.594243,0.844149,0.262025,-1.194848,-0.914911
0.179724,0.181214,0.075801,0.563261,0,0,0,1,0,0,0,1,-1.305513,-0.547672,-1.659936,-1.108490,-3.363876,-0.517171,0.454349,-1.498261,1.701907,-0.345118
0.552084,0.138351,0.169751,0.139814,1,0,0,0,1,0,0,0,1.267808,-0.842920,2.276733,-0.120779,-0.209658,-0.409254,1.764278,0.035772,-2.387994,0.844643
0.073657,0.211385,0.659520,0.055438,1,0,0,0,0,0,1,0,-0.527735,0.261771,1.992684,-0.383798,1.908424,1.502689,1.399489,2.269298,-3.477896,-0.430945
0.084154,0.400193,0.127956,0.387698,0,1,0,0,0,1,0,0,0.546545,0.663167,2.006454,-1.066046,-1.769834,2.123283,-0.557804,-1.666510,0.644785,0.352548
0.552084,0.138351,0.169751,0.139814,1,0,0,0,1,0,0,0,0.449969,0.527094,0.502879,-0.143806,-1.448535,-0.278447,2.173034,1.210142,-2.049037,1.122577
0.528305,0.147821,0.178077,0.145797,0,0,0,1,1,0,0,0,0.178582,0.598204,0.710707,0.687260,-1.277533,0.933422,1.336963,1.170185,-0.271571,-1.085477
0.168647,0.256690,0.380847,0.193816,0,0,1,0,0,0,1,0,0.706928,-1.443259,2.001220,-0.670477,1.017952,-1.175661,0.781363,-0.950013,-0.351423,-1.044591
0.118758,0.345465,0.120724,0.415053,0,0,0,1,0,0,0,1,0.420875,1.234708,2.548710,1.494113,-3.003341,-2.128677,-0.356264,-0.633876,0.785858,-0.089662
0.112527,0.183117,0.605465,0.098891,0,0,1,0,0,0,1,0,-0.841402,-0.651010,1.452395,1.450531,1.067631,0.476414,-0.359606,1.154526,-2.546742,-0.394916
0.405552,0.257483,0.214203,0.122762,1,0,0,0,1,0,0,0,-1.925205,-0.038639,1.577312,0.348316,-1.905167,-0.096651,1.518092,-1.556736,-1.776665,0.410476
0.453212,0.173179,0.186234,0.187375,1,0,0,0,1,0,0,0,-0.115564,1.432482,-1.489050,0.734357,-0.790012,1.164098,-0.739674,0.891842,-1.832033,0.416982
0.091115,0.659259,0.199809,0.049817,0,1,0,0,0,1,0,0,-0.849813,-0.626346,-2.836729,-1.515260,2.337348,-1.007587,0.476724,0.908734,-0.026809,0.195171
0.056250,0.216646,0.527433,0.199670,0,0,1,0,0,0,1,0,1.316301,-0.345545,0.734509,1.382071,1.025435,-0.701940,-0.002261,-1.340654,-1.698018,-0.329390
0.048945,0.386500,0.177169,0.387386,0,1,0,0,0,0,0,1,2.671022,0.766362,0.640314,0.343269,-2.721367,0.923648,-0.790407,-1.592157,0.684120,-0.907641
0.416605,0.110679,0.336234,0.136482,0,0,0,1,1,0,0,0,-1.687162,0.241058,0.298655,0.023353,-1.492056,-0.626319,0.032369,1.644814,-0.274792,0.522057
0.144057,0.363411,0.331594,0.160937,0,0,1,0,0,1,0,0,-1.300880,0.424854,0.782985,-0.404587,0.850223,0.221135,0.406490,-0.976534,-1.226595,0.074413
0.474546,0.212778,0.101908,0.210767,0,1,0,0,1,0,0,0,0.564118,-1.353418,-1.088447,0.568557,0.553546,1.605958,0.597644,0.213114,1.216075,1.611694
0.265550,0.303996,0.285628,0.144827,1,0,0,0,0,1,0,0,0.045797,0.180697,0.265772,-0.464086,0.682020,-0.685834,1.114880,2.435647,-0.947269,0.416172
0.640609,0.089919,0.146521,0.122951,1,0,0,0,1,0,0,0,-0.450440,0.742097,1.000009,-0.845825,-0.895981,-0.857923,-1.771114,1.116513,-0.883157,0.181679
0.453212,0.173179,0.186234,0.187375,0,1,0,0,1,0,0,0,-0.942820,-0.201166,1.892026,0.572483,-0.202331,1.334372,-0.318809,-0.017503,-1.899169,0.326556
0.405020,0.138734,0.093801,0.362444,1,0,0,0,1,0,0,0,-2.158811,0.160769,-0.016961,1.519670,-2.722986,-0.377840,0.792104,1.025308,1.088070,-3.079268
0.508754,0.147035,0.185752,0.158459,1,0,0,0,1,0,0,0,-0.467610,1.585078,-0.927787,-0.143956,-2.074027,0.726471,1.553492,0.721017,-2.116416,0.528011
0.074797,0.081858,0.138843,0.704502,0,0,0,1,0,0,0,1,-0.252523,-0.967363,-0.664579,-0.336102,-2.774096,-0.425174,-1.165556,-1.255681,1.343029,-0.199226
0.472763,0.173966,0.178559,0.174712,0,1,0,0,1,0,0,0,-0.073214,-0.530475,-1.665114,1.158633,-4.795087,1.941254,0.896924,0.640220,-3.151965,-1.314164
0.067740,0.292441,0.398858,0.240961,0,0,1,0,0,0,1,0,-0.368411,1.376357,0.375537,1.897180,0.355685,0.870400,-0.586745,-1.521829,-1.229330,0.587620
0.410087,0.109884,0.109852,0.370177,0,0,0,1,1,0,0,0,0.542808,1.024003,-0.404135,-0.831451,-1.391063,0.085108,0.334126,1.833632,0.905315,-0.674873
0.298858,0.126861,0.427987,0.146293,1,0,0,0,0,0,1,0,0.416115,0.748925,-0.452420,0.064613,0.460338,-1.228006,0.041601,3.176741,-1.559045,0.938748
0.496542,0.164496,0.170233,0.168729,1,0,0,0,1,0,0,0,1.342861,-0.562736,-1.127542,0.061896,-2.075694,0.071715,0.105096,0.938976,-3.057359,0.467166
0.327389,0.237193,0.099148,0.336270,0,0,0,1,0,0,0,1,0.723213,1.530382,1.407088,-0.270326,-0.718558,-0.502512,0.830441,0.717220,1.306248,-0.465487
0.453212,0.173179,0.186234,0.187375,0,1,0,0,1,0,0,0,-0.853032,0.389950,-1.155097,0.976961,-1.294496,0.795435,0.159650,1.301183,-2.489167,0.472226
0.208310,0.161920,0.160164,0.469607,0,0,0,1,0,0,0,1,0.685422,0.791342,-1.097398,1.227396,-0.411802,-0.653231,0.862581,-1.086199,0.117795,-1.213704
0.057209,0.536024,0.102155,0.304612,0,1,0,0,0,1,0,0,-0.443007,-0.078244,1.572420,0.175166,-2.395311,-3.136077,1.786933,-2.394682,0.607164,-0.213926
0.197109,0.155884,0.498677,0.148330,0,0,1,0,0,0,1,0,1.587742,0.447066,0.726128,-0.764464,0.771295,-0.236228,0.086691,3.056197,-1.648843,0.248568
0.340915,0.138572,0.332265,0.188247,0,0,0,1,1,0,0,0,0.802896,0.192314,1.062082,1.488846,-0.166757,0.234833,-1.605923,1.608668,2.691859,0.617254
0.099982,0.580997,0.259432,0.059589,0,1,0,0,0,1,0,0,-1.256285,-0.724328,0.046096,-0.646052,1.251176,-1.719756,1.381798,3.165555,0.247435,0.457782
0.108906,0.342968,0.348417,0.199709,0,1,0,0,0,0,1,0,1.594574,0.218090,-2.859532,0.305091,1.758208,0.659998,0.139298,-0.275565,1.451215,-1.125525
0.151708,0.149398,0.576789,0.122105,1,0,0,0,0,0,1,0,1.629269,0.058488,2.268424,0.498269,1.087206,0.363356,1.047895,2.298034,-1.681124,-1.724960
0.121189,0.195798,0.508605,0.174408,0,0,1,0,0,0,1,0,1.628741,-1.409693,0.218327,1.278355,3.448586,-0.824144,1.086072,-0.393377,-0.376751,2.184934
0.288722,0.202425,0.154038,0.354816,0,0,0,1,0,0,0,1,-0.659535,0.721599,3.148502,0.158323,-1.067030,-0.587580,-1.061100,1.112743,4.527421,-1.247111
0.453212,0.173179,0.186234,0.187375,1,0,0,0,1,0,0,0,0.142164,-0.104168,-1.329567,0.265803,-1.093103,-1.554651,0.180666,0.988776,-2.105518,-0.159835
0.377948,0.203892,0.238434,0.179725,0,0,1,0,1,0,0,0,-0.564623,0.776343,0.543341,-0.282399,-0.094794,-0.485608,1.660175,2.145587,-1.399904,-1.019331
0.070135,0.125310,0.088843,0.715712,0,0,0,1,0,0,0,1,-0.764911,-0.745750,-2.239293,-0.083712,-2.522896,0.897507,0.740504,-1.714347,-0.042965,-0.740843
0.089463,0.299826,0.388908,0.221804,0,0,1,0,0,0,1,0,0.601331,-0.349298,1.360667,-0.807120,1.249395,0.827936,1.269209,-0.325523,1.070881,-1.107720
0.480157,0.148062,0.194178,0.177603,1,0,0,0,1,0,0,0,0.226973,-0.912628,-1.498633,-1.162746,-1.408781,-0.055695,-0.656012,0.992453,-2.693984,0.710643
0.144869,0.087161,0.597022,0.170949,0,0,1,0,0,0,1,0,0.160677,2.082561,2.683774,0.423414,2.457720,-0.981967,-1.123085,0.184343,-2.791661,-0.244995
0.287911,0.272767,0.191809,0.247512,1,0,0,0,1,0,0,0,1.138893,-0.226317,2.515289,0.311256,-1.177441,0.410788,-0.201591,-0.445156,-0.755252,-0.162834
0.124892,0.262553,0.340679,0.271876,0,0,1,0,0,0,1,0,-0.252478,-0.189910,1.636038,-0.019118,0.344712,1.037425,0.274426,-0.364953,0.811433,-1.059296
0.640609,0.089919,0.146521,0.122951,1,0,0,0,1,0,0,0,0.064322,1.051939,1.124898,0.426590,-0.741361,-0.762202,-1.512425,1.178534,-1.397484,-0.119185
0.568301,0.129137,0.175410,0.127151,0,0,1,0,1,0,0,0,1.189167,0.795678,2.478587,1.016011,-0.075372,-0.111010,0.534587,0.497019,-1.785906,-0.764508
0.185108,0.158021,0.327231,0.329640,0,0,0,1,0,0,0,1,1.553082,-0.237335,-1.553598,-0.723161,-0.429932,-0.962724,1.134779,-1.306233,-0.664497,-0.421010
0.166472,0.341892,0.272278,0.219358,0,1,0,0,0,1,0,0,1.166195,-0.590976,2.318946,1.570410,-0.255040,1.403250,0.742317,-3.258860,-0.937146,0.359620
0.319745,0.200827,0.120506,0.358922,1,0,0,0,0,0,0,1,-0.904779,0.326549,1.918165,-0.461439,-1.390184,1.975814,0.193455,0.830996,2.634100,0.890316
0.280731,0.547363,0.045333,0.126573,1,0,0,0,0,1,0,0,-0.369043,-0.462824,-0.275328,-0.005678,-0.546434,-0.183649,-2.139718,1.179415,1.139521,0.336857
0.144033,0.050906,0.732101,0.072960,0,0,1,0,0,0,1,0,-1.214030,0.009879,2.640191,0.618391,2.434088,2.277849,-1.203007,0.412477,-2.093927,-0.000667
0.369089,0.316993,0.167568,0.146350,0,1,0,0,1,0,0,0,0.938876,-0.432931,0.731679,-2.075253,0.172254,-0.968642,1.553157,1.750477,1.754108,0.097680
0.156397,0.209491,0.459392,0.174719,0,0,1,0,0,0,1,0,-0.528293,-1.058394,1.912647,-1.505403,1.412852,-1.276608,0.376757,-0.983512,-2.515088,1.085040
0.238209,0.376963,0.110951,0.273877,0,0,0,1,0,1,0,0,-1.550397,0.415509,-0.891889,-0.149888,-1.048484,-0.801327,-2.363027,-1.088884,0.653196,0.028769
0.453212,0.173179,0.186234,0.187375,1,0,0,0,1,0,0,0,-0.722283,0.175698,-1.272663,1.957267,-0.936840,-1.133230,0.856813,0.898522,-1.508274,1.097128
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,-0.597138,-0.161310,-0.623722,1.617287,-2.388025,-1.811005,-0.519885,-1.057428,1.590311,0.677122
0.480157,0.148062,0.194178,0.177603,1,0,0,0,1,0,0,0,-1.078540,-0.565508,-1.151470,-2.041609,-0.781684,-1.091164,-0.519428,0.410123,-0.506718,1.034186
0.179185,0.483235,0.088843,0.248737,0,1,0,0,0,1,0,0,0.331414,-0.566761,-0.972033,-0.281364,0.455428,0.741216,1.171659,-0.576739,2.561690,1.718743
0.496542,0.164496,0.170233,0.168729,0,0,1,0,1,0,0,0,0.915363,-1.096830,0.338286,0.103171,-0.628647,0.509448,-0.368620,1.363323,-0.794731,0.229065
0.416605,0.110679,0.336234,0.136482,1,0,0,0,1,0,0,0,-1.779499,0.544924,-1.419753,-0.302713,-0.907473,-0.156810,0.561406,1.393048,-2.022331,1.602265
0.404892,0.178776,0.246378,0.169954,1,0,0,0,1,0,0,0,-0.406107,-0.056687,1.266353,-1.049530,0.073419,0.651871,-0.357611,1.269445,-2.885515,-0.603116
0.067740,0.315575,0.396619,0.220065,0,1,0,0,0,0,1,0,0.113901,0.536546,0.927585,-0.056230,0.134052,-1.214347,-0.281343,-0.438561,-1.231057,-0.446580
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,0.019765,-0.174125,-2.319753,-0.645550,-2.346053,-0.690355,0.430145,-1.680763,0.263269,-1.393941
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,-0.577002,-0.193661,-2.079984,-0.080549,-0.399392,-0.933410,0.412380,-1.224811,0.169627,-0.016009
0.327389,0.237193,0.099148,0.336270,0,0,1,0,0,0,0,1,0.324486,1.552333,1.391573,0.172290,-0.271105,-0.298617,-0.228013,0.575871,0.564963,-0.610054
0.331072,0.163617,0.120495,0.384816,1,0,0,0,0,0,0,1,-1.225483,-0.208578,-0.673174,-1.452104,-1.331273,-1.277146,0.020689,0.644845,0.330392,1.426804
0.031133,0.288789,0.360905,0.319173,0,0,1,0,0,0,1,0,0.077783,0.380284,-0.108781,0.691836,0.505370,-0.143253,-1.480222,-1.270678,0.532546,1.014269
0.224160,0.261607,0.358094,0.156139,0,0,1,0,0,0,1,0,-0.180933,0.595600,2.970371,-0.416274,-0.052687,0.924949,-1.668884,-2.821811,-3.382977,1.053483
0.222081,0.173146,0.555068,0.049704,0,1,0,0,0,0,1,0,-2.047724,0.400478,1.919847,-2.478614,1.727219,-0.281222,0.409124,-0.653046,-1.200721,0.827722
0.094066,0.266453,0.153440,0.486040,0,0,0,1,0,0,0,1,0.687014,2.402740,1.775648,-0.321434,-0.396837,-0.456715,1.363008,-0.719634,3.786840,1.271039
0.070135,0.125310,0.099954,0.704601,0,0,0,1,0,0,0,1,0.174661,-0.894987,-1.264807,0.035949,-1.763102,0.437472,0.100175,-1.122198,1.443318,-0.153810
0.142596,0.213328,0.513915,0.130161,0,0,1,0,0,0,1,0,-0.666341,0.733562,2.051544,-0.281361,2.017403,0.698902,-0.265107,-0.063790,-1.302783,0.090988
0.326213,0.129477,0.049954,0.494356,0,0,0,1,0,0,0,1,0.894039,-0.785794,-1.518954,0.342540,-1.578603,1.167895,-1.758897,-1.368852,0.167141,-0.804041
0.071816,0.209044,0.541146,0.177993,0,0,1,0,0,0,1,0,-0.917476,-1.409875,2.075041,-2.266509,1.289612,0.086102,-0.271043,-1.121931,-2.585754,0.717991
0.421277,0.195209,0.222434,0.161080,1,0,0,0,1,0,0,0,1.279137,-0.537264,1.844449,0.729841,0.140937,0.377728,0.254969,1.203174,-0.085663,-2.305432
0.377948,0.203892,0.238434,0.179725,0,1,0,0,1,0,0,0,-0.553835,0.049834,0.507979,1.624532,0.142732,0.861876,2.507575,0.172375,-0.563089,-0.526977
0.453212,0.173179,0.186234,0.187375,0,0,0,1,1,0,0,0,-0.937550,-0.909867,0.670067,1.007130,-1.437441,-0.879158,-0.331286,0.922309,-1.617002,2.582403
0.480157,0.148062,0.194178,0.177603,0,1,0,0,1,0,0,0,-0.736578,1.453807,0.334989,-0.909269,-0.574408,0.681697,0.292269,0.309908,-2.853023,0.297094
0.145179,0.251816,0.386747,0.216258,0,0,0,1,0,0,1,0,0.426424,0.597203,-0.302149,0.215072,0.628002,2.193393,-0.368555,-0.807008,0.031694,0.983124
0.150867,0.505774,0.274845,0.068514,0,1,0,0,0,1,0,0,-0.896229,1.828145,-0.393571,1.590699,1.236516,0.560019,-0.062401,2.741376,0.127988,-0.342699
0.457875,0.129727,0.225123,0.187276,1,0,0,0,1,0,0,0,-0.539794,-1.129253,1.475011,-1.889758,-0.812191,1.056486,-0.845144,0.912712,-1.134427,0.148398
0.496542,0.164496,0.170233,0.168729,1,0,0,0,1,0,0,0,1.061618,0.745745,0.337804,0.346796,-0.607875,-1.350554,-0.445933,2.537753,-1.640091,-0.127214
0.287715,0.164842,0.057618,0.489826,0,0,0,1,0,0,0,1,-1.983677,0.526139,-2.562527,-0.351894,-2.717896,0.186804,0.276876,-1.715728,0.520523,0.766019
0.166472,0.341892,0.272278,0.219358,0,0,0,1,0,1,0,0,-0.784208,-0.572797,2.764375,-0.493016,-2.338470,1.923003,0.894052,-1.377539,-1.388701,-0.156719
0.360256,0.137987,0.047354,0.454403,0,0,0,1,0,0,0,1,0.775933,0.530625,-1.942083,0.446152,-0.677190,0.190940,-1.652462,-1.268709,-0.130466,0.011940
0.552084,0.138351,0.169751,0.139814,1,0,0,0,1,0,0,0,1.566993,0.498723,-0.563887,0.777280,-1.481729,-0.718655,1.381762,0.779980,-0.540270,0.634199
0.166472,0.341892,0.272278,0.219358,0,1,0,0,0,1,0,0,0.559244,-0.269698,1.550324,0.154694,-1.915963,-0.229453,0.508433,-2.136249,-1.481247,-0.170668
0.324408,0.157375,0.159395,0.358823,0,0,0,1,0,0,0,1,-0.790231,-0.285304,2.121994,0.730555,-0.255106,0.283094,-1.205993,1.208673,3.008700,-0.482418
0.097079,0.100193,0.107898,0.694830,0,0,0,1,0,0,0,1,-1.127623,-1.250318,-0.475818,-1.303478,-1.133292,1.086675,-0.741337,-1.061365,0.355454,0.207893
0.309626,0.136760,0.073078,0.480536,1,0,0,0,0,0,0,1,-0.877240,0.786956,-0.885963,0.842730,-0.316354,-1.186047,-0.872640,1.228368,0.202525,-0.011704
0.070135,0.125310,0.099954,0.704601,0,0,0,1,0,0,0,1,-0.184713,-0.816616,-0.180011,1.037772,-0.928042,-0.273366,0.384117,-0.804429,1.193294,1.168450
0.353528,0.129596,0.485186,0.031690,0,0,1,0,0,0,1,0,-0.015063,-1.194466,2.265441,0.879150,0.811179,1.100652,-1.450669,-0.034274,-1.105424,0.723205
0.091459,0.230339,0.478220,0.199982,0,0,1,0,0,0,1,0,0.510087,-0.643880,1.492597,-1.784321,0.232890,-0.983730,1.837623,-2.648325,-2.606381,1.034868
0.162111,0.256304,0.479562,0.102023,0,0,1,0,0,0,1,0,0.111345,-0.789104,3.024023,0.934292,1.115440,-0.613582,-1.900204,-1.188592,-2.029201,-0.160725
0.131122,0.197989,0.123155,0.547734,0,0,0,1,0,0,0,1,-0.762535,-0.275369,-3.227127,-1.210660,-2.533975,-0.513026,0.366581,-1.832954,0.355387,0.252829
0.166315,0.114018,0.644439,0.075228,0,0,1,0,0,0,1,0,1.484165,0.226808,2.828052,-1.379031,2.627285,-1.405050,0.459774,0.640940,-2.114624,0.202978
0.221668,0.319750,0.205641,0.252941,0,0,0,1,0,1,0,0,1.657323,1.556874,0.073651,0.777186,-0.070845,-0.993128,-1.414029,-0.577259,1.470007,-0.024897
0.080805,0.590670,0.189924,0.138601,0,1,0,0,0,1,0,0,-0.506998,1.545604,-1.012660,0.809353,1.034278,-0.104006,0.539511,0.790130,0.888963,0.995494
0.044872,0.332586,0.243238,0.379305,0,1,0,0,0,0,0,1,-0.780741,-0.819848,-2.863479,1.081881,1.724445,-0.157673,0.610830,-0.894111,2.148860,0.711409
0.159623,0.246476,0.387974,0.205927,0,0,1,0,0,0,1,0,-0.567921,0.850953,2.187245,-1.138759,2.089616,1.077760,-0.243378,-1.112374,-1.669543,-0.134952
0.089894,0.527343,0.256300,0.126463,0,1,0,0,0,1,0,0,0.666480,0.860860,-2.458167,-1.393299,2.191481,0.572857,1.145777,0.821312,0.773068,1.040751
0.385342,0.177989,0.254053,0.182616,1,0,0,0,1,0,0,0,-1.280555,0.529379,2.114560,-1.546938,0.578055,-1.293609,0.542318,0.646449,-2.357414,0.347437
0.496542,0.164496,0.170233,0.168729,1,0,0,0,1,0,0,0,1.344606,0.164022,0.717206,-0.589839,-1.617533,-1.983968,0.727006,2.104849,-1.616663,-0.354719
0.056114,0.356434,0.458781,0.128672,0,0,1,0,0,0,1,0,1.556913,0.102037,-0.431704,0.274785,2.592343,0.999714,0.157738,0.351892,-0.119967,-0.686605
0.307462,0.273554,0.184135,0.234850,1,0,0,0,1,0,0,0,0.742673,-0.378761,0.840582,0.069260,-0.235937,0.479815,0.311280,-0.714605,-1.342810,-1.774150
0.291463,0.293440,0.175624,0.239472,0,1,0,0,0,1,0,0,0.181342,-0.378515,0.219392,-0.278283,0.205559,1.021042,0.967793,1.508176,0.241665,0.282115
0.377908,0.234512,0.079115,0.308466,0,0,0,1,1,0,0,0,-1.387374,2.132124,1.132375,-0.101353,-1.498335,-0.229725,2.211514,0.694604,0.673223,0.006672
0.122956,0.456525,0.394203,0.026317,0,0,1,0,0,1,0,0,-1.272065,1.290324,-1.019993,0.548877,1.278478,-0.248321,-1.475609,1.383908,-1.185332,1.458595
0.117154,0.446805,0.322640,0.113402,1,0,0,0,0,1,0,0,-1.666677,-0.924827,-1.711280,0.565223,1.673091,0.155220,1.293591,2.267519,0.685744,-1.145562
0.241724,0.239218,0.435425,0.083633,0,0,1,0,0,0,1,0,-2.600232,1.002628,0.253255,1.432476,0.800748,-0.013585,-1.057653,-1.076700,-1.002158,-0.249073
0.383206,0.161184,0.067909,0.387701,1,0,0,0,0,0,0,1,-1.712131,-0.555783,-0.281435,1.197135,-0.438343,2.597085,0.463261,1.834457,0.455804,0.017344
0.477426,0.130513,0.217448,0.174613,0,0,0,1,1,0,0,0,-0.485470,0.536656,1.536102,0.767030,-2.791074,1.290741,-1.095689,1.746164,-1.981285,-0.547959
0.365314,0.297235,0.165372,0.172080,0,1,0,0,1,0,0,0,1.112403,0.507445,-1.152322,-1.461384,0.707166,0.925714,-0.301101,0.074961,1.457544,-1.331688
0.284059,0.245877,0.115149,0.354915,0,0,0,1,0,0,0,1,-0.605645,0.693503,1.641930,-0.338931,-1.944389,-0.405486,-0.456289,2.033281,0.247266,1.027506
0.193417,0.316775,0.280222,0.209587,0,1,0,0,0,1,0,0,0.304095,-1.146093,1.639592,-1.480396,-1.375746,0.722953,-0.264980,-1.491312,-1.894051,0.512891
0.304127,0.188734,0.112551,0.394587,1,0,0,0,0,0,0,1,-0.391465,-0.273466,-1.112682,-0.755810,-3.912254,-1.057143,0.446732,0.817914,1.200604,-0.031403
0.414169,0.228816,0.229267,0.127748,1,0,0,0,1,0,0,0,0.479709,0.512286,-1.473603,1.481966,0.341480,0.399894,-0.573703,1.821781,-1.074755,-0.428895
0.284059,0.245877,0.115149,0.354915,0,0,0,1,0,0,0,1,0.209115,-0.491501,0.585355,0.019205,-1.246820,-0.410815,0.317196,1.533762,0.206118,-0.911292
0.383568,0.137821,0.158077,0.320533,1,0,0,0,1,0,0,0,0.193264,0.375101,-0.360393,0.172332,-1.618015,-0.915215,-0.591132,0.100969,0.016318,-1.460145
0.134116,0.153946,0.541500,0.170438,0,0,1,0,0,0,1,0,-0.412543,-0.536349,1.116618,-0.547409,1.475605,-0.696120,-0.825512,-0.419814,-1.183531,0.132893
0.401727,0.194422,0.230108,0.173742,0,0,1,0,1,0,0,0,0.337821,1.368758,2.162676,0.190980,0.262688,1.879216,0.451955,1.263795,-0.307251,0.228126
0.387806,0.091548,0.140797,0.379849,1,0,0,0,1,0,0,0,0.616911,-0.307425,-0.612448,-0.801304,-0.654408,1.152985,-1.109111,0.983569,0.439434,0.533051
0.180749,0.285280,0.031816,0.502155,0,1,0,0,0,0,0,1,-1.413809,0.897467,0.272643,-0.810679,-0.524097,0.420355,1.090445,-0.056090,2.386049,-1.101568
0.080805,0.590670,0.189924,0.138601,0,1,0,0,0,1,0,0,-0.995043,1.012660,-1.577886,-0.034054,1.066693,-1.114898,0.758309,0.333628,1.503283,0.489392
0.064514,0.255456,0.470276,0.209753,0,0,1,0,0,0,1,0,-0.118128,-0.882724,0.857204,1.669858,0.552883,-0.315397,0.808636,-1.385223,-0.742767,-0.173363
0.645372,0.224071,0.101641,0.028916,1,0,0,0,1,0,0,0,0.783866,1.651702,2.287839,-2.768225,0.304473,0.652247,-2.058237,1.719757,-2.381970,-2.380330
0.118758,0.345465,0.120724,0.415053,0,1,0,0,0,0,0,1,0.212601,0.519898,1.811433,0.116106,-0.292659,-0.560991,-0.336033,-0.479161,0.532629,-0.966327
0.116172,0.054545,0.011111,0.818171,0,0,0,1,0,0,0,1,-1.372096,-1.002188,-0.964443,-0.508144,-1.885988,-0.106322,-0.245915,-0.892621,2.393335,-1.138582
0.264749,0.220643,0.143346,0.371262,0,0,0,1,0,0,0,1,0.814683,-1.354107,3.844353,0.297242,-1.071655,0.857778,-1.039166,-0.223439,1.927836,-0.365565
0.031490,0.466289,0.254119,0.248101,0,1,0,0,0,1,0,0,-0.173944,-0.099692,-1.789468,0.089642,0.716999,-0.225267,-2.503638,-1.059036,2.622563,-0.455337
0.516092,0.165282,0.162559,0.156067,1,0,0,0,1,0,0,0,1.228396,-0.412054,-0.921345,1.213789,-2.603725,0.054484,-0.161359,0.001956,-2.612005,-0.546130
0.104177,0.223106,0.115211,0.557506,0,0,0,1,0,0,0,1,0.165886,1.363615,-1.897526,0.581925,-1.901347,0.655339,0.022924,-1.493284,0.231383,0.438675
0.410541,0.135841,0.174640,0.278979,0,1,0,0,1,0,0,0,0.809755,-0.035879,-0.645666,-1.402573,-1.156950,-0.351244,0.719285,-0.242360,-3.042313,0.387907
0.486763,0.274535,0.115752,0.122951,0,1,0,0,1,0,0,0,-1.019297,-0.640227,-0.264277,0.752739,-1.310544,0.102605,-1.694458,0.338184,-2.672121,0.500577
0.053608,0.343048,0.216058,0.387287,0,0,0,1,0,0,0,1,1.624483,0.496575,1.740586,1.090178,-0.839763,-0.009104,-0.903249,-0.889443,1.532038,-0.563395
